registro_id,persona_id,nombre_apellido,area,lider_responsable,proyecto_id,proyecto_nombre,categoria_proyecto,fecha,tiempo_horas,fuente,estado,observaciones
df6da816-63af-4106-8ff7-1906c387e384,PER-0064,Melissa Suárez,Desarrollo,Juliana Torres,PRJ-2025-057,Experiencia Cliente Expansión,proyecto,2024-10-05,1.18,Smartsheet,confirmado,
36e5ac79-27c2-4596-b2e1-c5184fb179c0,PER-0077,Iván González,Investigación,Natalia Duarte,PRJ-2025-057,Experiencia Cliente Expansión,proyecto,2025-03-31,110.75,Smartsheet,confirmado,
1a7e9f43-4b44-4c3c-a977-17e1fe58a935,PER-0007,Ximena García,Investigación,Natalia Duarte,PRJ-2025-037,Infraestructura Cloud Piloto,experimento,2025-02-12,4.65,Smartsheet,corregido,OK
b5afd46d-969e-4d03-bd99-5da7a112bbf6,PER-0017,Ximena Torres,Administrativo,Paola Herrera,PRJ-2025-007,Bienestar Fase II,proyecto,2024-11-18,7.9,Smartsheet,confirmado,
85193681-e105-47de-87eb-e238a74d56c4,PER-0005,Camila García,Recursos Humanos,Laura Ospina,PRJ-2025-009,Bienestar Expansión,ausentismos,2024-10-18,12.15,Smartsheet,confirmado,
99909b54-5747-4b41-ac24-d5716cdcba4f,PER-0079,Isabella Torres,Investigación,Natalia Duarte,PRJ-2025-048,Gestión del Cambio Fase I,soporte,2024-10-01,4.3,Smartsheet,confirmado,
23694352-2aa0-4009-94b8-1e2d088d3486,PER-0015,Sebastián Ortiz,Desarrollo,Juliana Torres,PRJ-2025-027,Transformación Digital Fase I,mantenimiento,2025-02-23,7.24,Smartsheet,pendiente,Bloqueado por dependencia
d376c569-519d-4441-8071-ee079b3ede1e,PER-0093,Jorge Ramírez,Desarrollo,Juliana Torres,PRJ-2025-004,Transformación Digital Expansión,evolutivo,2025-02-23,4.43,Smartsheet,confirmado,OK
52ba08ef-b3c2-47c4-b00e-176c52485fac,PER-0025,Iván Flores,Calidad,Andrea Salcedo,PRJ-2025-002,Análisis de Datos Fase I,experimento,2024-12-12,1.64,Smartsheet,rechazado,Revisión pendiente
5071d2e2-50cb-4957-aaf8-db8749b1bce3,PER-0091,Sofía Martínez,Operaciones,Carlos Mendoza,PRJ-2025-009,Bienestar Expansión,ausentismos,2025-01-21,2.94,Smartsheet,rechazado,
4af43daf-1249-4d28-97b7-f369fe5494b8,PER-0046,Marcela Torres,Investigación,Natalia Duarte,PRJ-2025-044,Infraestructura Cloud Fase II,soporte,2025-04-14,13.55,Smartsheet,confirmado,Completado a tiempo
15e5674e-3b16-4127-b276-bc6ad433796c,PER-0099,Tatiana Vargas,Desarrollo,Juliana Torres,PRJ-2025-019,Optimización Procesos Expansión,evolutivo,2025-04-26,5.79,Smartsheet,confirmado,
a75defb3-f378-404e-9634-d0bd85fb64f1,PER-0087,Sofía Martínez,Calidad,Andrea Salcedo,PRJ-2025-035,Bienestar Expansión,administrativo,2024-11-11,41.25,Smartsheet,corregido,
6f39d67b-0600-4aca-a3e7-80357dedf80e,PER-0119,Tatiana Jiménez,Investigación,Natalia Duarte,PRJ-2025-029,Análisis de Datos Fase II,experimento,2025-04-01,4.09,Smartsheet,confirmado,Bloqueado por dependencia
da9821c6-fa75-45f2-a9f2-7ca8ad2e79f1,PER-0032,Ximena Suárez,Desarrollo,Juliana Torres,PRJ-2025-004,Transformación Digital Expansión,evolutivo,2025-04-08,30.44,Smartsheet,pendiente,
530497e1-100a-484b-b2b7-184a4d018a74,PER-0071,Valentina Mora,Operaciones,Carlos Mendoza,PRJ-2025-060,Análisis de Datos Implementación,soporte,2024-07-20,7.51,Smartsheet,confirmado,OK
21ba22ed-c6e8-4c3f-9743-4e329e134ac0,PER-0084,Tatiana Suárez,Recursos Humanos,Laura Ospina,PRJ-2025-037,Infraestructura Cloud Piloto,experimento,2024-08-27,5.92,Smartsheet,confirmado,Sin novedad
9fa25d09-bf4b-44c3-92cd-2cdbcd3c7d70,PER-0101,Melissa Sánchez,Infraestructura,Diego Castillo,PRJ-2025-032,Seguridad Fase I,administrativo,2024-08-04,104.88,Smartsheet,corregido,
01b28890-2e63-4588-a371-ef827806ecc4,PER-0083,Germán Flores,Calidad,Andrea Salcedo,PRJ-2025-035,Bienestar Expansión,administrativo,2025-01-24,7.54,Smartsheet,confirmado,Completado a tiempo
5a837fef-ef52-414e-8dd1-93ceaff54d0c,PER-0092,Melissa Rivera,Operaciones,Carlos Mendoza,PRJ-2025-012,Automatización Revisión,ausentismos,2024-05-08,14.33,Smartsheet,rechazado,Requiere aprobación
c3407160-ddc0-41d8-8549-6ac68b364816,PER-0012,Germán Vargas,Soporte,Miguel Ríos,PRJ-2025-026,Seguridad Implementación,administrativo,2025-04-08,98.43,Smartsheet,confirmado,
66a613b5-f566-477e-a04c-be3bc2aa42fe,PER-0075,Sebastián Sánchez,Desarrollo,Juliana Torres,PRJ-2025-047,Análisis de Datos Piloto,otros,2025-02-18,5.4,Smartsheet,confirmado,Completado a tiempo
db5e75fe-cd27-44b7-80bf-58984f3a7da7,PER-0089,Sofía Díaz,Investigación,Natalia Duarte,PRJ-2025-008,Bienestar Fase I,experimento,2025-03-24,34.88,Smartsheet,pendiente,Sin novedad
8ade6e82-8f79-4a9d-b347-5d57193ce943,PER-0090,Andrés Martínez,Calidad,Andrea Salcedo,PRJ-2025-036,Experiencia Cliente Fase II,evolutivo,2024-12-28,14.42,Smartsheet,pendiente,Requiere aprobación
21f376bc-cff5-48f1-abfb-897746f7887c,PER-0010,Héctor Torres,Infraestructura,Diego Castillo,PRJ-2025-059,Transformación Digital Expansión,ausentismos,2025-02-13,6.72,Smartsheet,rechazado,Bloqueado por dependencia
6cb4458e-cb8e-4d18-82fd-92d72ca4ec71,PER-0092,Melissa Rivera,Operaciones,Carlos Mendoza,PRJ-2025-038,Análisis de Datos Fase II,experimento,2025-01-06,4.33,Smartsheet,confirmado,Completado a tiempo
08d8319b-d769-4443-81dc-6bdc44e0bd05,PER-0093,Jorge Ramírez,Desarrollo,Juliana Torres,PRJ-2025-002,Análisis de Datos Fase I,experimento,2024-11-19,0.52,Smartsheet,confirmado,
f5bf7407-a1ce-4db6-86e5-0033e2c29d95,PER-0115,Fernando Rodríguez,Recursos Humanos,Laura Ospina,PRJ-2025-005,Automatización Fase I,proyecto,2024-12-28,3.57,Smartsheet,confirmado,Sin novedad
9ef3f88e-0b18-4f32-bd93-d11b35cd1e17,PER-0058,Iván Torres,Investigación,Natalia Duarte,PRJ-2025-056,Experiencia Cliente Expansión,administrativo,2024-11-10,5.62,Smartsheet,confirmado,Atraso menor
f14128bc-4f75-45d3-ad82-d4a4228b79ac,PER-0094,Tatiana Rojas,Comercial,Felipe Vargas,PRJ-2025-015,Mejora Continua Expansión,proyecto,2024-05-02,15.83,Smartsheet,confirmado,Atraso menor
299d307f-ea06-494d-b62b-1c4f257854e4,PER-0036,Sofía Guerrero,Investigación,Natalia Duarte,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2024-06-27,5.45,Smartsheet,confirmado,Parcialmente ejecutado
b0778433-bb5a-4512-b323-d3438848df5c,PER-0077,Iván González,Investigación,Natalia Duarte,PRJ-2025-044,Infraestructura Cloud Fase II,soporte,2025-04-26,31.66,Smartsheet,pendiente,
925a3cb1-ca0b-4ef8-9edb-a1e5d0b9899b,PER-0038,Sofía Aguilar,Operaciones,Carlos Mendoza,PRJ-2025-015,Mejora Continua Expansión,proyecto,2025-02-19,4.98,Smartsheet,pendiente,
88743571-2ec7-4fb2-aecd-14b9e26245ec,PER-0039,Stephanie Rivera,Operaciones,Carlos Mendoza,PRJ-2025-018,Análisis de Datos Piloto,soporte,2024-06-01,4.94,Smartsheet,confirmado,
af07cefc-2c32-45b2-b689-999981520031,PER-0083,Germán Flores,Calidad,Andrea Salcedo,PRJ-2025-043,Análisis de Datos Implementación,evolutivo,2024-11-12,10.55,Smartsheet,confirmado,Completado a tiempo
00a6048d-e377-41ba-bd4c-2a91b2f08c6f,PER-0110,Valentina Rodríguez,Investigación,Natalia Duarte,PRJ-2025-046,Gestión del Cambio Fase II,otros,2024-07-13,15.32,Smartsheet,confirmado,
316444d6-8578-47df-bbba-dc4766d4de70,PER-0083,Germán Flores,Calidad,Andrea Salcedo,PRJ-2025-006,Gestión del Cambio Implementación,proyecto,2024-12-17,8.74,Smartsheet,confirmado,Bloqueado por dependencia
69df8a1e-8a88-409c-bad9-c801af52765f,PER-0103,Camila Ortiz,Desarrollo,Juliana Torres,PRJ-2025-049,Experiencia Cliente Piloto,soporte,2025-02-25,12.47,Smartsheet,confirmado,OK
ce4b032c-32b5-422c-8577-a1dbaa863522,PER-0096,Héctor Rojas,Otros,Roberto Gómez,PRJ-2025-049,Experiencia Cliente Piloto,soporte,2025-01-01,60.52,Smartsheet,confirmado,Requiere aprobación
6b374e84-5e5b-464a-9bfe-b8165dc1acbb,PER-0040,Santiago Martínez,Recursos Humanos,Laura Ospina,PRJ-2025-017,Análisis de Datos Fase I,evolutivo,2024-11-01,4.23,Smartsheet,rechazado,
09be6a07-a415-442c-bd83-aa0aec7d9f1e,PER-0053,Ximena Martínez,Recursos Humanos,Laura Ospina,PRJ-2025-003,Bienestar Implementación,experimento,2025-02-13,63.44,Smartsheet,confirmado,
7f3543bf-3df5-42c2-8345-b739bf96df73,PER-0030,Mateo Guerrero,Administrativo,Paola Herrera,PRJ-2025-025,Análisis de Datos Fase II,soporte,2025-02-16,11.99,Smartsheet,corregido,Parcialmente ejecutado
d204fee3-43f2-4b0b-95ba-93a4b5bdf323,PER-0059,Valentina Flores,Administrativo,Paola Herrera,PRJ-2025-011,Gestión del Cambio Piloto,administrativo,2024-10-28,5.9,Smartsheet,confirmado,
6f67c715-8416-4e5d-bc76-bfdf262764d4,PER-0109,Luis Herrera,Desarrollo,Juliana Torres,PRJ-2025-005,Automatización Fase I,proyecto,2025-04-08,0.55,Smartsheet,confirmado,Revisión pendiente
4429733b-acda-4e3f-abdf-f8cd56784280,PER-0080,Melissa Reyes,Investigación,Natalia Duarte,PRJ-2025-041,Gestión del Cambio Fase II,administrativo,2025-05-14,103.53,Smartsheet,corregido,
192dff7e-8a54-4b44-8757-1289f8b195d8,PER-0105,Sofía Pérez,Desarrollo,Juliana Torres,PRJ-2025-045,Experiencia Cliente Fase I,proyecto,2025-04-11,7.55,Smartsheet,confirmado,
78f4441e-5c7f-4f42-9c2f-97bdb81a88fa,PER-0046,Marcela Torres,Investigación,Natalia Duarte,PRJ-2025-018,Análisis de Datos Piloto,soporte,2024-11-20,7.69,Smartsheet,pendiente,
ef1d524c-678d-4c92-a181-73871c01a039,PER-0110,Valentina Rodríguez,Investigación,Natalia Duarte,PRJ-2025-042,Experiencia Cliente Fase I,evolutivo,2024-05-17,0.0,Smartsheet,confirmado,OK
32312b8e-e557-46e5-917b-2443e383dd75,PER-0115,Fernando Rodríguez,Recursos Humanos,Laura Ospina,PRJ-2025-034,Seguridad Fase I,evolutivo,2024-05-22,7.26,Smartsheet,pendiente,
e4ebde95-70e2-44d4-a757-f0e49fefee86,PER-0070,Juan Rojas,Otros,Roberto Gómez,PRJ-2025-037,Infraestructura Cloud Piloto,experimento,2025-04-02,7.47,Smartsheet,pendiente,
7e785958-0191-4836-b850-dcbafb5bdb6c,PER-0010,Héctor Torres,Infraestructura,Diego Castillo,PRJ-2025-020,Bienestar Revisión,mantenimiento,2024-07-23,4.75,Smartsheet,pendiente,OK
e96ebdeb-c813-41e3-abc7-825c56df456f,PER-0065,Gabriel Suárez,Comercial,Felipe Vargas,PRJ-2025-048,Gestión del Cambio Fase I,soporte,2024-10-25,3.78,Smartsheet,confirmado,Revisión pendiente
04a4aef3-f5a0-4d02-9400-dc2788637bd2,PER-0082,Iván Sánchez,Investigación,Natalia Duarte,PRJ-2025-018,Análisis de Datos Piloto,soporte,2024-12-17,3.17,Smartsheet,confirmado,Bloqueado por dependencia
ccead969-1a82-4a86-996c-6f088a1d46c3,PER-0092,Melissa Rivera,Operaciones,Carlos Mendoza,PRJ-2025-005,Automatización Fase I,proyecto,2024-06-12,3.35,Smartsheet,confirmado,Parcialmente ejecutado
0dba7590-6e30-4e00-a46f-02da59d788f9,PER-0047,Paula Ríos,Otros,Roberto Gómez,PRJ-2025-049,Experiencia Cliente Piloto,soporte,2024-09-16,1.15,Smartsheet,confirmado,Requiere aprobación
f4b2ca2d-d94b-4eba-99a3-92cfebd0835c,PER-0111,Gabriel García,Investigación,Natalia Duarte,PRJ-2025-025,Análisis de Datos Fase II,soporte,2024-05-07,3.41,Smartsheet,confirmado,
04b066a6-f9a1-40d1-9788-162bcfff3d3e,PER-0049,Daniel Castro,Calidad,Andrea Salcedo,PRJ-2025-011,Gestión del Cambio Piloto,administrativo,2024-07-11,2.51,Smartsheet,pendiente,
543aec02-9fdd-4ce8-8c7b-dbea456400fd,PER-0032,Ximena Suárez,Desarrollo,Juliana Torres,PRJ-2025-047,Análisis de Datos Piloto,administrativo,2025-03-17,98.85,Smartsheet,confirmado,Parcialmente ejecutado
c3d1a144-7d52-42a6-9575-bbec835dc333,PER-0043,David Ríos,Infraestructura,Diego Castillo,PRJ-2025-028,Infraestructura Cloud Fase I,ausentismos,2025-03-30,24.71,Smartsheet,corregido,Completado a tiempo
70351d19-cbaf-4495-a7f9-c2ce08792322,PER-0095,Marcela González,Calidad,Andrea Salcedo,PRJ-2025-045,Experiencia Cliente Fase I,proyecto,2025-03-21,4.82,Smartsheet,confirmado,Atraso menor
39af225b-a7f0-42f6-b4d7-d94d670b8adf,PER-0088,Andrés Díaz,Administrativo,Paola Herrera,PRJ-2025-050,Mejora Continua Piloto,mantenimiento,2025-02-06,5.95,Smartsheet,confirmado,Sin novedad
240c22ac-eeb7-4618-80f4-5c703d5838d3,PER-0087,Sofía Martínez,Calidad,Andrea Salcedo,PRJ-2025-032,Seguridad Fase I,ausentismos,2024-07-11,9.94,Smartsheet,corregido,Sin novedad
8e50a38e-ab82-4056-a088-4c0c5ef6b751,PER-0069,Diana García,Investigación,Natalia Duarte,PRJ-2025-033,Mejora Continua Revisión,proyecto,2025-04-20,0.78,Smartsheet,rechazado,
973c8e95-c431-4636-9dd9-5ab885c58050,PER-0032,Ximena Suárez,Desarrollo,Juliana Torres,PRJ-2025-043,Análisis de Datos Implementación,evolutivo,2025-04-06,5.35,Smartsheet,pendiente,Sin novedad
2cae2ec9-5de0-43dc-88f9-84146db3a908,PER-0014,Iván Rivera,Calidad,Andrea Salcedo,PRJ-2025-001,Gestión del Cambio Fase I,mantenimiento,2024-06-20,4.33,Smartsheet,confirmado,Atraso menor
9941f931-ebb9-4476-869d-3892fadf22bb,PER-0045,Sofía Sánchez,Soporte,Miguel Ríos,PRJ-2025-002,Análisis de Datos Fase I,experimento,2025-01-03,3.62,Smartsheet,confirmado,Bloqueado por dependencia
0d1af18e-6c1e-4f34-86f2-c8cda015e659,PER-0067,María Muñoz,Soporte,Miguel Ríos,PRJ-2025-031,Seguridad Revisión,otros,2024-10-26,3.79,Smartsheet,confirmado,OK
1c503eb0-9e4e-49af-ab55-6aadb91d17b3,PER-0087,Sofía Martínez,Calidad,Andrea Salcedo,PRJ-2025-052,Transformación Digital Fase I,administrativo,2024-07-24,63.39,Smartsheet,confirmado,Atraso menor
21024d5b-37bb-4e71-807f-2711531ceac5,PER-0024,Camila Guerrero,Desarrollo,Juliana Torres,PRJ-2025-041,Gestión del Cambio Fase II,evolutivo,2025-04-02,0.72,Smartsheet,pendiente,
e919993e-8aa4-4a36-87f5-4a3810c6cd13,PER-0097,Stephanie Rojas,Calidad,Andrea Salcedo,PRJ-2025-046,Gestión del Cambio Fase II,otros,2024-06-02,6.5,Smartsheet,pendiente,Requiere aprobación
94b9072b-f0c0-4e59-ae19-f5620780658a,PER-0077,Iván González,Investigación,Natalia Duarte,PRJ-2025-025,Análisis de Datos Fase II,soporte,2025-03-09,1.36,Smartsheet,pendiente,OK
318bcd64-60a8-43eb-aeed-8b0eb2c74dc4,PER-0087,Sofía Martínez,Calidad,Andrea Salcedo,PRJ-2025-009,Bienestar Expansión,ausentismos,2024-10-08,2.79,Smartsheet,confirmado,
aa3a73cc-9b85-4f30-8055-4a16d85342f8,PER-0024,Camila Guerrero,Desarrollo,Juliana Torres,PRJ-2025-032,Seguridad Fase I,ausentismos,2025-03-22,7.39,Smartsheet,confirmado,Revisión pendiente
a7831fd9-8848-4538-af00-d7b6c91f31a7,PER-0111,Gabriel García,Investigación,Natalia Duarte,PRJ-2025-023,Mejora Continua Revisión,proyecto,2024-05-05,1.96,Smartsheet,confirmado,Parcialmente ejecutado
3279e51c-eced-4ffd-8b18-2d6540f6da46,PER-0063,Jorge Mora,Soporte,Miguel Ríos,PRJ-2025-011,Gestión del Cambio Piloto,administrativo,2024-06-12,0.0,Smartsheet,confirmado,Parcialmente ejecutado
ffac5d37-92bd-48ff-afae-f1e055f614cb,PER-0071,Valentina Mora,Operaciones,Carlos Mendoza,PRJ-2025-033,Mejora Continua Revisión,proyecto,2024-06-27,2.51,Smartsheet,pendiente,Bloqueado por dependencia
02506605-bbcf-43e7-83a2-7893df063e8d,PER-0055,Jorge Torres,Infraestructura,Diego Castillo,PRJ-2025-007,Bienestar Fase II,proyecto,2025-03-31,10.38,Smartsheet,confirmado,Bloqueado por dependencia
e4829686-382b-46bb-8a08-de9256114074,PER-0027,David Torres,Desarrollo,Juliana Torres,PRJ-2025-052,Transformación Digital Fase I,administrativo,2025-02-26,14.89,Smartsheet,pendiente,Requiere aprobación
5242ba7a-0fc4-48b1-9de9-8d2d144d8351,PER-0069,Diana García,Investigación,Natalia Duarte,PRJ-2025-018,Análisis de Datos Piloto,soporte,2025-03-02,2.93,Smartsheet,corregido,OK
a7646dc7-2a2b-45e3-9a51-21b00ada0d6e,PER-0018,Adriana Medina,Operaciones,Carlos Mendoza,PRJ-2025-049,Experiencia Cliente Piloto,soporte,2024-11-27,79.52,Smartsheet,pendiente,Sin novedad
d5385270-4723-4eda-9f5f-8fba77c43d79,PER-0063,Jorge Mora,Soporte,Miguel Ríos,PRJ-2025-010,Infraestructura Cloud Fase II,administrativo,2025-02-20,13.02,Smartsheet,confirmado,Requiere aprobación
c568a20b-179f-4c3a-b2b2-dcc5f78cc969,PER-0059,Valentina Flores,Administrativo,Paola Herrera,PRJ-2025-032,Seguridad Fase I,ausentismos,2024-10-15,7.02,Smartsheet,pendiente,Sin novedad
63f7dfd2-f709-431e-8643-806ec4df8ee2,PER-0028,Ricardo Aguilar,Infraestructura,Diego Castillo,PRJ-2025-028,Infraestructura Cloud Fase I,ausentismos,2024-08-17,2.92,Smartsheet,pendiente,Revisión pendiente
bc2c5bc9-f45e-49ba-a480-69aa4886854b,PER-0006,Mateo Ramírez,Desarrollo,,PRJ-2025-007,Bienestar Fase II,proyecto,2025-03-17,11.68,Smartsheet,corregido,
e75ec9bb-f188-418a-a616-a98df16ebf76,PER-0089,Sofía Díaz,Investigación,Natalia Duarte,PRJ-2025-059,Transformación Digital Expansión,ausentismos,2024-07-07,35.32,Smartsheet,confirmado,Atraso menor
1998905a-0771-4d8c-8966-937e702e7bf4,PER-0007,Ximena García,Investigación,,PRJ-2025-026,Seguridad Implementación,mantenimiento,2025-03-17,5.75,Smartsheet,confirmado,
b07c32cc-2bf5-4280-be1b-07160afd3d98,PER-0029,Isabella Morales,Administrativo,Paola Herrera,PRJ-2025-034,Seguridad Fase I,evolutivo,2025-04-14,0.56,Smartsheet,confirmado,
ba362470-3455-48f2-80ad-af2967f9a8e6,PER-0012,Germán Vargas,Soporte,Miguel Ríos,PRJ-2025-047,Análisis de Datos Piloto,otros,2024-06-22,3.26,Smartsheet,confirmado,OK
31b10683-1663-4446-8eb6-0f4cd10615d6,PER-0068,Marcela Muñoz,Soporte,Miguel Ríos,PRJ-2025-037,Infraestructura Cloud Piloto,experimento,2024-05-05,9.31,Smartsheet,confirmado,Bloqueado por dependencia
d5c01dee-0b6c-4ad3-b433-84021468c7e6,PER-0012,Germán Vargas,Soporte,Miguel Ríos,PRJ-2025-058,Infraestructura Cloud Fase I,soporte,2024-06-21,1.42,Smartsheet,confirmado,Bloqueado por dependencia
51f35975-072a-4726-ac26-ab2dd5adb3fc,PER-0071,Valentina Mora,Operaciones,Carlos Mendoza,PRJ-2025-039,Mejora Continua Piloto,soporte,2025-05-29,10.28,Smartsheet,confirmado,Completado a tiempo
083ebdd2-8f04-4cd4-ae45-ae4b5e9c9b22,PER-0083,Germán Flores,Calidad,Andrea Salcedo,PRJ-2025-004,Transformación Digital Expansión,evolutivo,2024-08-31,1.35,Smartsheet,corregido,Atraso menor
5911d7e3-dc92-4cc4-aedf-e67be9bf6aac,PER-0050,Sebastián Muñoz,Infraestructura,Diego Castillo,PRJ-2025-056,Experiencia Cliente Expansión,administrativo,2025-02-16,4.6,Smartsheet,confirmado,
7daef866-dbf3-41f8-9059-9db53c9f66ef,PER-0028,Ricardo Aguilar,Infraestructura,Diego Castillo,PRJ-2025-003,Bienestar Implementación,experimento,2024-05-31,41.47,Smartsheet,confirmado,Atraso menor
d8ad2bf8-d10b-46ad-87a7-e9562d631034,PER-0036,Sofía Guerrero,Investigación,Natalia Duarte,PRJ-2025-006,Gestión del Cambio Implementación,proyecto,2024-10-06,7.41,Smartsheet,pendiente,OK
3a0ac712-6480-44f8-8376-fe42794417b1,PER-0040,Santiago Martínez,Recursos Humanos,Laura Ospina,PRJ-2025-045,Experiencia Cliente Fase I,proyecto,2024-12-10,14.77,Smartsheet,confirmado,
55dbe4c0-868c-45ef-b24b-15cb803949ff,PER-0095,Marcela González,Calidad,Andrea Salcedo,PRJ-2025-043,Análisis de Datos Implementación,evolutivo,2024-07-29,5.81,Smartsheet,pendiente,Atraso menor
9bdf2d20-ea07-4641-b982-cc5967234b3a,PER-0048,David Morales,Otros,Roberto Gómez,PRJ-2025-009,Bienestar Expansión,ausentismos,2024-09-15,8.94,Smartsheet,confirmado,OK
f0f878cb-aa6c-49cf-adda-0a1f61a32952,PER-0064,Melissa Suárez,Desarrollo,Juliana Torres,PRJ-2025-030,Automatización Revisión,mantenimiento,2025-01-17,4.25,Smartsheet,confirmado,Bloqueado por dependencia
52ff41f1-60cc-489d-83c6-8ef77bcb4baa,PER-0095,Marcela González,Calidad,Andrea Salcedo,PRJ-2025-033,Mejora Continua Revisión,proyecto,2024-05-02,6.97,Smartsheet,corregido,Sin novedad
830e18fd-3496-4509-8875-45f4bb6858e5,PER-0029,Isabella Morales,Administrativo,Paola Herrera,PRJ-2025-021,Seguridad Piloto,experimento,2024-09-05,5.9,Smartsheet,rechazado,
c5a676cd-e270-4e85-9e5f-d59c84ea68fe,PER-0103,Camila Ortiz,Desarrollo,Juliana Torres,PRJ-2025-034,Seguridad Fase I,evolutivo,2024-05-24,20.41,Smartsheet,confirmado,
3df81b71-9b2f-4ca5-ab39-06f5e584b26b,PER-0026,Melissa Ramírez,Desarrollo,Juliana Torres,PRJ-2025-019,Optimización Procesos Expansión,evolutivo,2025-02-13,13.92,Smartsheet,pendiente,Bloqueado por dependencia
26005623-9fb7-48a2-a18e-6f2193025faf,PER-0020,Sebastián Silva,Recursos Humanos,Laura Ospina,PRJ-2025-001,Gestión del Cambio Fase I,administrativo,2024-11-26,96.73,Smartsheet,confirmado,Completado a tiempo
290b61fe-c90d-43ab-bee2-8627467dc4fb,PER-0014,Iván Rivera,Calidad,Andrea Salcedo,PRJ-2025-014,Transformación Digital Implementación,proyecto,2025-01-27,42.87,Smartsheet,confirmado,
82c71a89-741d-414c-97da-74c4ea9cc23e,PER-0109,Luis Herrera,Desarrollo,Juliana Torres,PRJ-2025-034,Seguridad Fase I,evolutivo,2024-11-28,10.98,Smartsheet,pendiente,
e996a6aa-177c-426f-8215-233361b690f2,PER-0073,Sofía Rodríguez,Comercial,Felipe Vargas,PRJ-2025-004,Transformación Digital Expansión,evolutivo,2024-12-09,9.05,Smartsheet,pendiente,
0fda044d-4888-40af-9c8e-c7f11a6c92ed,PER-0058,Iván Torres,Investigación,Natalia Duarte,PRJ-2025-018,Análisis de Datos Piloto,soporte,2024-08-28,2.02,Smartsheet,confirmado,Requiere aprobación
de41ca0c-47ca-4fbc-9bd5-f9bf0565522c,PER-0099,Tatiana Vargas,Desarrollo,Juliana Torres,PRJ-2025-014,Transformación Digital Implementación,proyecto,2024-12-18,2.49,Smartsheet,pendiente,
e658d09e-b43b-4a6c-86df-aeced9d5576b,PER-0107,Paula Hernández,Soporte,Miguel Ríos,PRJ-2025-055,Análisis de Datos Revisión,ausentismos,2024-10-15,5.83,Smartsheet,pendiente,
46ce93d2-f0e0-42f2-9b39-cbaf0b829d8e,PER-0052,Ricardo Hernández,Soporte,Miguel Ríos,PRJ-2025-055,Análisis de Datos Revisión,ausentismos,2024-12-18,4.63,Smartsheet,confirmado,Bloqueado por dependencia
31eae734-12c5-417b-ab22-9e66348490c8,PER-0017,Ximena Torres,Administrativo,Paola Herrera,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2024-11-22,5.23,Smartsheet,confirmado,
a7fa4279-1bd9-439c-8b8a-248f693cca46,PER-0116,David García,Soporte,Miguel Ríos,PRJ-2025-042,Experiencia Cliente Fase I,evolutivo,2024-12-14,8.74,Smartsheet,confirmado,Sin novedad
67671ea6-91b6-436d-917b-5534cb0e13b0,PER-0106,Marcela Medina,Calidad,Andrea Salcedo,PRJ-2025-047,Análisis de Datos Piloto,otros,2024-11-19,3.37,Smartsheet,confirmado,
8d430f8b-cb7d-4ccf-a125-fd86e55a5c3d,PER-0079,Isabella Torres,Investigación,Natalia Duarte,PRJ-2025-040,Bienestar Revisión,ausentismos,2025-03-12,2.71,Smartsheet,confirmado,
ba2efcae-0742-4033-b24d-bb017b513612,PER-0114,Carolina Pérez,Infraestructura,Diego Castillo,PRJ-2025-052,Transformación Digital Fase I,administrativo,2025-01-25,0.0,Smartsheet,pendiente,
55f270e9-a6b2-4402-ab92-8db99ba3fe00,PER-0073,Sofía Rodríguez,Comercial,Felipe Vargas,PRJ-2025-033,Mejora Continua Revisión,proyecto,2024-10-12,1.85,Smartsheet,confirmado,Requiere aprobación
