registro_id,persona_id,nombre_apellido,area,lider_responsable,proyecto_id,proyecto_nombre,categoria_proyecto,fecha,tiempo_horas,fuente,estado,observaciones,timestamp_registro
7c6ebc2c-e137-4ea7-9eed-b4b66a4d1a24,PER-0032,Ximena Suárez,Desarrollo,Juliana Torres,PRJ-2025-004,Transformación Digital Expansión,evolutivo,2025-04-08,28.77,SQL_app,confirmado,OK,2025-04-08 07:10:57
a5d2968c-b2a3-418e-a99e-4ccf925622d3,PER-0084,Tatiana Suárez,Recursos Humanos,Laura Ospina,PRJ-2025-037,Infraestructura Cloud Piloto,experimento,2024-08-27,5.91,SQL_app,confirmado,,2024-08-27 10:50:10
4b966f09-86a5-49ad-a65e-1daf72d7f470,PER-0101,Melissa Sánchez,Infraestructura,Diego Castillo,PRJ-2025-032,Seguridad Fase I,ausentismos,2024-08-04,283.33,SQL_app,confirmado,OK,2024-08-04 16:18:08
343047ad-2745-4873-bb00-8d32b6401c09,PER-0083,Germán Flores,Calidad,Andrea Salcedo,PRJ-2025-035,Bienestar Expansión,administrativo,2025-01-24,2.17,SQL_app,confirmado,,2025-01-24 16:14:44
d78c20e2-509b-486c-b8cb-15a9da57aea7,PER-0012,Germán Vargas,Soporte,Miguel Ríos,PRJ-2025-026,Seguridad Implementación,mantenimiento,2025-04-08,90.82,SQL_app,confirmado,Completado a tiempo,2025-04-08 11:41:45
e33a6cb8-09d9-4c0c-a356-d05f84c4efef,PER-0075,Sebastián Sánchez,Desarrollo,Juliana Torres,PRJ-2025-047,Análisis de Datos Piloto,otros,2025-02-18,13.3,SQL_app,pendiente,Bloqueado por dependencia,2025-02-18 10:29:09
53df150f-5a76-4174-88ae-14db2aae4fbe,PER-0089,Sofía Díaz,Investigación,Natalia Duarte,PRJ-2025-008,Bienestar Fase I,experimento,2025-03-24,74.62,SQL_app,confirmado,Atraso menor,2025-03-24 09:46:04
c56f044a-5f22-4be3-80d4-015b754c5f66,PER-0010,Héctor Torres,Infraestructura,Diego Castillo,PRJ-2025-059,Transformación Digital Expansión,ausentismos,2025-02-13,6.18,SQL_app,confirmado,Completado a tiempo,2025-02-13 18:13:57
078a0e05-9ca5-4632-88dd-83a6417161a6,PER-0092,Melissa Rivera,Operaciones,Carlos Mendoza,PRJ-2025-038,Análisis de Datos Fase II,experimento,2025-01-06,6.38,SQL_app,confirmado,,2025-01-06 11:24:11
0f172194-9b2c-4cba-8884-04b674891566,PER-0093,Jorge Ramírez,Desarrollo,Juliana Torres,PRJ-2025-002,Análisis de Datos Fase I,experimento,2024-11-19,1.28,SQL_app,rechazado,Requiere aprobación,2024-11-19 18:45:27
2f048f14-8789-4c59-a41b-9c641559e143,PER-0115,Fernando Rodríguez,Recursos Humanos,Laura Ospina,PRJ-2025-005,Automatización Fase I,proyecto,2024-12-28,7.17,SQL_app,confirmado,Atraso menor,2024-12-28 11:26:05
eb40cf96-d7f3-4c9c-909d-47a336613fb3,PER-0094,Tatiana Rojas,Comercial,Felipe Vargas,PRJ-2025-015,Mejora Continua Expansión,proyecto,2024-05-02,23.93,SQL_app,confirmado,Completado a tiempo,2024-05-02 10:46:11
bf5bacc2-b469-4811-b5d2-e13cb2b82649,PER-0036,Sofía Guerrero,Investigación,Natalia Duarte,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2024-06-27,7.15,SQL_app,pendiente,Revisión pendiente,2024-06-27 08:30:49
2589c246-dd49-48c5-b84a-9523d99cbfd2,PER-0077,Iván González,Investigación,Natalia Duarte,PRJ-2025-044,Infraestructura Cloud Fase II,soporte,2025-04-26,78.85,SQL_app,confirmado,Completado a tiempo,2025-04-26 15:25:56
da2719a3-9fdc-4d5c-a55a-0be02ea9bb63,PER-0038,Sofía Aguilar,Operaciones,Carlos Mendoza,PRJ-2025-015,Mejora Continua Expansión,proyecto,2025-02-19,8.13,SQL_app,pendiente,Revisión pendiente,2025-02-19 14:46:37
44d2835d-61c0-44c2-84d6-98d56b40103b,PER-0039,Stephanie Rivera,Operaciones,Carlos Mendoza,PRJ-2025-018,Análisis de Datos Piloto,soporte,2024-06-01,8.33,SQL_app,confirmado,OK,2024-06-01 14:53:56
21f3dbbc-7bd6-454c-806c-6999fe4bf2d1,PER-0110,Valentina Rodríguez,Investigación,Natalia Duarte,PRJ-2025-046,Gestión del Cambio Fase II,otros,2024-07-13,20.07,SQL_app,corregido,Bloqueado por dependencia,2024-07-13 14:16:19
f7be5d49-6c55-4433-a35b-27e79a207300,PER-0083,Germán Flores,Calidad,Andrea Salcedo,PRJ-2025-006,Gestión del Cambio Implementación,proyecto,2024-12-17,23.47,SQL_app,confirmado,Revisión pendiente,2024-12-17 15:14:02
64e5f812-78f9-4801-904c-546452a21bb0,PER-0096,Héctor Rojas,Otros,,PRJ-2025-049,Experiencia Cliente Piloto,soporte,2025-01-01,44.98,SQL_app,confirmado,,2025-01-01 11:34:52
67a793c4-37b6-4b0f-91d1-f6da9eb42cfa,PER-0040,Santiago Martínez,Recursos Humanos,Laura Ospina,PRJ-2025-017,Análisis de Datos Fase I,administrativo,2024-11-01,115.4,SQL_app,pendiente,Revisión pendiente,2024-11-01 14:37:13
04619ba5-9dad-471d-ab87-5e9905b06c19,PER-0030,Mateo Guerrero,Administrativo,Paola Herrera,PRJ-2025-025,Análisis de Datos Fase II,soporte,2025-02-16,19.77,SQL_app,corregido,Requiere aprobación,2025-02-16 09:34:41
6ae7395e-ce7c-4c03-973a-07176a47b772,PER-0059,Valentina Flores,Administrativo,Paola Herrera,PRJ-2025-011,Gestión del Cambio Piloto,administrativo,2024-10-28,4.02,SQL_app,corregido,,2024-10-28 09:59:47
ca791f80-0411-43c7-882b-db1d3a377e8f,PER-0109,Luis Herrera,Desarrollo,Juliana Torres,PRJ-2025-005,Automatización Fase I,proyecto,2025-04-08,1.22,SQL_app,confirmado,Atraso menor,2025-04-08 12:06:48
3f268c7e-b294-4ddf-b41b-aba515508299,PER-0080,Melissa Reyes,Investigación,Natalia Duarte,PRJ-2025-041,Gestión del Cambio Fase II,evolutivo,2025-05-14,290.1,SQL_app,confirmado,OK,2025-05-14 07:15:04
7db3bd94-1991-419b-8891-a23dc5702f4f,PER-0105,Sofía Pérez,Desarrollo,Juliana Torres,PRJ-2025-045,Experiencia Cliente Fase I,proyecto,2025-04-11,17.8,SQL_app,confirmado,OK,2025-04-11 15:49:53
b8129e58-765a-466f-adca-ec17090f29c5,PER-0046,Marcela Torres,Investigación,Natalia Duarte,PRJ-2025-018,Análisis de Datos Piloto,soporte,2024-11-20,18.15,SQL_app,confirmado,,2024-11-20 08:22:11
3b56ff51-30e8-42b2-96c3-d827e6646d99,PER-0110,Valentina Rodríguez,Investigación,Natalia Duarte,PRJ-2025-042,Experiencia Cliente Fase I,evolutivo,2024-05-17,0.25,SQL_app,rechazado,OK,2024-05-17 08:10:09
3e6bc5ee-5b59-4c93-96e7-18401f2bf8fb,PER-0115,Fernando Rodríguez,Recursos Humanos,Laura Ospina,PRJ-2025-034,Seguridad Fase I,evolutivo,2024-05-22,7.93,SQL_app,corregido,Requiere aprobación,2024-05-22 07:21:54
f72a5fdf-322a-4cb4-8a64-1b47f6f17e9a,PER-0010,Héctor Torres,Infraestructura,Diego Castillo,PRJ-2025-020,Bienestar Revisión,mantenimiento,2024-07-23,5.84,SQL_app,pendiente,,2024-07-23 10:39:40
b289b03b-5774-4309-b90d-35a513673cf6,PER-0065,Gabriel Suárez,Comercial,Felipe Vargas,PRJ-2025-048,Gestión del Cambio Fase I,soporte,2024-10-25,5.68,SQL_app,pendiente,Parcialmente ejecutado,2024-10-25 15:49:29
94d97234-5582-4a2c-b038-c0ba23150fe5,PER-0082,Iván Sánchez,Investigación,Natalia Duarte,PRJ-2025-018,Análisis de Datos Piloto,soporte,2024-12-17,3.88,SQL_app,confirmado,,2024-12-17 12:01:42
2f04d557-dae2-4e7b-af38-1b37fc7304a0,PER-0047,Paula Ríos,Otros,Roberto Gómez,PRJ-2025-049,Experiencia Cliente Piloto,soporte,2024-09-16,3.23,SQL_app,corregido,OK,2024-09-16 09:53:06
af4eb59b-dec7-48a8-a8af-50164208ff40,PER-0111,Gabriel García,Investigación,Natalia Duarte,PRJ-2025-025,Análisis de Datos Fase II,soporte,2024-05-07,6.22,SQL_app,confirmado,Requiere aprobación,2024-05-07 08:39:51
1ab494c6-11ea-44f8-af47-fbc099897728,PER-0049,Daniel Castro,Calidad,Andrea Salcedo,PRJ-2025-011,Gestión del Cambio Piloto,administrativo,2024-07-11,0.49,SQL_app,pendiente,OK,2024-07-11 07:19:42
189481df-4bf8-4374-a081-ae764312bdbd,PER-0032,Ximena Suárez,Desarrollo,Juliana Torres,PRJ-2025-047,Análisis de Datos Piloto,otros,2025-03-17,286.25,SQL_app,confirmado,Sin novedad,2025-03-17 08:33:23
9e63ab34-11fd-48a3-b581-e8e1482111ca,PER-0043,David Ríos,Infraestructura,Diego Castillo,PRJ-2025-028,Infraestructura Cloud Fase I,ausentismos,2025-03-30,7.85,SQL_app,corregido,OK,2025-03-30 09:59:33
0fb8fe70-5d90-4b7a-bded-073f5005f60d,PER-0095,Marcela González,Calidad,Andrea Salcedo,PRJ-2025-045,Experiencia Cliente Fase I,proyecto,2025-03-21,8.91,SQL_app,confirmado,OK,2025-03-21 09:36:13
30f584a2-ec7e-459c-b100-5a9ecb2df509,PER-0088,Andrés Díaz,Administrativo,Paola Herrera,PRJ-2025-050,Mejora Continua Piloto,mantenimiento,2025-02-06,10.64,SQL_app,pendiente,OK,2025-02-06 18:35:59
b9c345f4-42b2-48cb-869d-9806efc3c177,PER-0087,Sofía Martínez,Calidad,Andrea Salcedo,PRJ-2025-032,Seguridad Fase I,ausentismos,2024-07-11,17.64,SQL_app,confirmado,Revisión pendiente,2024-07-11 11:58:56
3b6fcd03-314b-4420-a2e9-e0934278b4fa,PER-0032,Ximena Suárez,Desarrollo,Juliana Torres,PRJ-2025-043,Análisis de Datos Implementación,evolutivo,2025-04-06,7.05,SQL_app,confirmado,Revisión pendiente,2025-04-06 08:57:30
e2537ffe-1978-442a-8d01-14651564942c,PER-0014,Iván Rivera,Calidad,Andrea Salcedo,PRJ-2025-001,Gestión del Cambio Fase I,mantenimiento,2024-06-20,0.97,SQL_app,confirmado,Bloqueado por dependencia,2024-06-20 08:21:10
aeadf034-15eb-4f3c-8af8-107968dcb74f,PER-0045,Sofía Sánchez,Soporte,Miguel Ríos,PRJ-2025-002,Análisis de Datos Fase I,experimento,2025-01-03,2.31,SQL_app,pendiente,Atraso menor,2025-01-03 09:47:52
27d03ba7-7865-4f32-8e54-bd695174907b,PER-0067,María Muñoz,Soporte,,PRJ-2025-031,Seguridad Revisión,otros,2024-10-26,9.87,SQL_app,confirmado,Bloqueado por dependencia,2024-10-26 14:35:15
4782cea9-5846-4ece-89d5-cc4ec9bed868,PER-0087,Sofía Martínez,Calidad,Andrea Salcedo,PRJ-2025-052,Transformación Digital Fase I,administrativo,2024-07-24,17.25,SQL_app,confirmado,Sin novedad,2024-07-24 16:26:58
1ddbad5f-8557-4db7-9782-b489d727d41b,PER-0024,Camila Guerrero,Desarrollo,Juliana Torres,PRJ-2025-041,Gestión del Cambio Fase II,evolutivo,2025-04-02,1.28,SQL_app,pendiente,Parcialmente ejecutado,2025-04-02 07:07:25
b3638a58-1d47-4fae-8459-b2ec58aa55b5,PER-0097,Stephanie Rojas,Calidad,Andrea Salcedo,PRJ-2025-046,Gestión del Cambio Fase II,otros,2024-06-02,11.79,SQL_app,pendiente,Bloqueado por dependencia,2024-06-02 09:45:02
22233a99-99c6-49f2-89ac-2870c541858d,PER-0077,Iván González,Investigación,Natalia Duarte,PRJ-2025-025,Análisis de Datos Fase II,soporte,2025-03-09,1.05,SQL_app,confirmado,Completado a tiempo,2025-03-09 08:36:00
2c7ebfd1-3846-4ec7-a793-c299d70b30f3,PER-0087,Sofía Martínez,Calidad,,PRJ-2025-009,Bienestar Expansión,ausentismos,2024-10-08,5.55,SQL_app,confirmado,,2024-10-08 09:09:46
bc3630f6-7530-4c11-857b-25410cac694d,PER-0063,Jorge Mora,Soporte,Miguel Ríos,PRJ-2025-011,Gestión del Cambio Piloto,administrativo,2024-06-12,0.25,SQL_app,confirmado,Completado a tiempo,2024-06-12 14:42:12
5e34086f-91c9-4cac-8a73-be731ecbde67,PER-0071,Valentina Mora,Operaciones,Carlos Mendoza,PRJ-2025-033,Mejora Continua Revisión,proyecto,2024-06-27,6.49,SQL_app,confirmado,Bloqueado por dependencia,2024-06-27 14:31:17
10e5223e-c8d1-4b0b-8988-9b32b88790e5,PER-0027,David Torres,Desarrollo,Juliana Torres,PRJ-2025-052,Transformación Digital Fase I,administrativo,2025-02-26,20.38,SQL_app,pendiente,Parcialmente ejecutado,2025-02-26 15:18:13
62197370-7a01-41d5-bfc1-976d3450d78d,PER-0069,Diana García,Investigación,Natalia Duarte,PRJ-2025-018,Análisis de Datos Piloto,soporte,2025-03-02,3.81,SQL_app,confirmado,,2025-03-02 15:04:37
610231a3-5a79-4c60-80ce-d95f95432793,PER-0018,Adriana Medina,Operaciones,Carlos Mendoza,PRJ-2025-049,Experiencia Cliente Piloto,soporte,2024-11-27,112.75,SQL_app,rechazado,Sin novedad,2024-11-27 11:10:30
1e85bd71-2838-4b82-b1f4-1c9f03fd0987,PER-0063,Jorge Mora,Soporte,Miguel Ríos,PRJ-2025-010,Infraestructura Cloud Fase II,administrativo,2025-02-20,93.2,SQL_app,confirmado,Atraso menor,2025-02-20 08:17:46
acd809fa-32e4-4a6f-a1c6-7334638bf0ff,PER-0059,Valentina Flores,Administrativo,Paola Herrera,PRJ-2025-032,Seguridad Fase I,ausentismos,2024-10-15,8.25,SQL_app,confirmado,Sin novedad,2024-10-15 07:04:36
270c0730-968f-4a77-9cd4-5aa20d7ace87,PER-0028,Ricardo Aguilar,Infraestructura,Diego Castillo,PRJ-2025-028,Infraestructura Cloud Fase I,ausentismos,2024-08-17,8.4,SQL_app,confirmado,Atraso menor,2024-08-17 17:31:33
9eecd6e6-b242-4af5-9af3-07f93c78c85c,PER-0089,Sofía Díaz,Investigación,Natalia Duarte,PRJ-2025-059,Transformación Digital Expansión,ausentismos,2024-07-07,3.88,SQL_app,confirmado,Revisión pendiente,2024-07-07 14:12:11
9f769ae1-8482-439f-8075-ada1f17e9cca,PER-0007,Ximena García,Investigación,Natalia Duarte,PRJ-2025-026,Seguridad Implementación,mantenimiento,2025-03-17,2.38,SQL_app,pendiente,Sin novedad,2025-03-17 17:53:38
108c51e1-82c4-4209-9cd6-fcb926d2f50e,PER-0029,Isabella Morales,Administrativo,Paola Herrera,PRJ-2025-034,Seguridad Fase I,evolutivo,2025-04-14,0.97,SQL_app,rechazado,Requiere aprobación,2025-04-14 12:30:48
73773617-90fb-4df3-8884-cba4d2191282,PER-0012,Germán Vargas,Soporte,Miguel Ríos,PRJ-2025-047,Análisis de Datos Piloto,otros,2024-06-22,2.61,SQL_app,confirmado,,2024-06-22 16:57:08
595e67c0-20bf-4263-b3c2-e00b623c4457,PER-0068,Marcela Muñoz,Soporte,Miguel Ríos,PRJ-2025-037,Infraestructura Cloud Piloto,experimento,2024-05-05,7.18,SQL_app,corregido,,2024-05-05 17:35:28
f174952c-0acf-42ec-8d6d-fc7ffdaf712e,PER-0012,Germán Vargas,Soporte,Miguel Ríos,PRJ-2025-058,Infraestructura Cloud Fase I,soporte,2024-06-21,3.1,SQL_app,confirmado,,2024-06-21 16:26:07
67d4d7ff-22bc-4062-9d7f-9d588def0052,PER-0071,Valentina Mora,Operaciones,Carlos Mendoza,PRJ-2025-039,Mejora Continua Piloto,soporte,2025-05-29,30.58,SQL_app,confirmado,OK,2025-05-29 08:51:16
0aa3c065-4133-4326-81b0-722da13fe047,PER-0083,Germán Flores,Calidad,Andrea Salcedo,PRJ-2025-004,Transformación Digital Expansión,evolutivo,2024-08-31,3.23,SQL_app,confirmado,Atraso menor,2024-08-31 17:48:44
fe4cb645-9828-4c07-abe5-2487f4a97ee2,PER-0050,Sebastián Muñoz,Infraestructura,Diego Castillo,PRJ-2025-056,Experiencia Cliente Expansión,administrativo,2025-02-16,10.18,SQL_app,pendiente,OK,2025-02-16 08:32:37
9ab60c28-c061-4107-bef0-580e261b2757,PER-0028,Ricardo Aguilar,Infraestructura,Diego Castillo,PRJ-2025-003,Bienestar Implementación,administrativo,2024-05-31,109.37,SQL_app,pendiente,Atraso menor,2024-05-31 07:47:06
e826d712-65f2-461a-bb03-a3f8216038bf,PER-0036,Sofía Guerrero,Investigación,Natalia Duarte,PRJ-2025-006,Gestión del Cambio Implementación,proyecto,2024-10-06,21.82,SQL_app,pendiente,,2024-10-06 07:46:11
1fd8208c-68e0-4037-a168-bd4f38d36945,PER-0040,Santiago Martínez,Recursos Humanos,Laura Ospina,PRJ-2025-045,Experiencia Cliente Fase I,proyecto,2024-12-10,9.87,SQL_app,confirmado,,2024-12-10 09:02:07
bc7c141f-cf1f-4928-81bd-2653f66105cb,PER-0095,Marcela González,Calidad,Andrea Salcedo,PRJ-2025-043,Análisis de Datos Implementación,evolutivo,2024-07-29,12.81,SQL_app,pendiente,Sin novedad,2024-07-29 09:44:04
287a1324-84db-4b44-b119-7b06790d414d,PER-0048,David Morales,Otros,Roberto Gómez,PRJ-2025-009,Bienestar Expansión,ausentismos,2024-09-15,22.51,SQL_app,confirmado,,2024-09-15 13:06:05
f9214b64-62c2-4ac3-8ade-8b93a936ef8c,PER-0064,Melissa Suárez,Desarrollo,Juliana Torres,PRJ-2025-030,Automatización Revisión,mantenimiento,2025-01-17,9.85,SQL_app,confirmado,Completado a tiempo,2025-01-17 18:33:45
54ed52f5-b75e-4afe-86e9-270e6acefb0d,PER-0095,Marcela González,Calidad,Andrea Salcedo,PRJ-2025-033,Mejora Continua Revisión,proyecto,2024-05-02,11.92,SQL_app,rechazado,Requiere aprobación,2024-05-02 14:10:53
3fe6d454-f2a4-4b99-a1e1-474ec212fe67,PER-0029,Isabella Morales,Administrativo,Paola Herrera,PRJ-2025-021,Seguridad Piloto,experimento,2024-09-05,17.65,SQL_app,confirmado,Parcialmente ejecutado,2024-09-05 11:20:16
803475f8-bc1c-4e59-9cec-fc406987bb47,PER-0103,Camila Ortiz,Desarrollo,Juliana Torres,PRJ-2025-034,Seguridad Fase I,evolutivo,2024-05-24,37.93,SQL_app,confirmado,Parcialmente ejecutado,2024-05-24 08:55:37
4a04ca5f-fa92-4868-8d89-bf4e5671fc4d,PER-0020,Sebastián Silva,Recursos Humanos,Laura Ospina,PRJ-2025-001,Gestión del Cambio Fase I,mantenimiento,2024-11-26,42.03,SQL_app,pendiente,OK,2024-11-26 15:30:25
b1893fd7-0f6b-49d5-b545-18a306903853,PER-0109,Luis Herrera,Desarrollo,Juliana Torres,PRJ-2025-034,Seguridad Fase I,evolutivo,2024-11-28,30.05,SQL_app,confirmado,Bloqueado por dependencia,2024-11-28 09:15:58
5c0c9a7c-7a15-4941-908d-751f4621e654,PER-0073,Sofía Rodríguez,Comercial,Felipe Vargas,PRJ-2025-004,Transformación Digital Expansión,evolutivo,2024-12-09,2.24,SQL_app,confirmado,,2024-12-09 15:34:05
52301272-fd85-4bb5-ae33-0571200ef3ed,PER-0058,Iván Torres,Investigación,Natalia Duarte,PRJ-2025-018,Análisis de Datos Piloto,soporte,2024-08-28,1.72,SQL_app,confirmado,Bloqueado por dependencia,2024-08-28 09:51:50
cf7d592e-da36-4b3c-ae67-313671a4c4a2,PER-0099,Tatiana Vargas,Desarrollo,Juliana Torres,PRJ-2025-014,Transformación Digital Implementación,proyecto,2024-12-18,1.84,SQL_app,confirmado,OK,2024-12-18 18:48:20
a739c994-775f-4a4a-97cf-f25dc75220c7,PER-0107,Paula Hernández,Soporte,Miguel Ríos,PRJ-2025-055,Análisis de Datos Revisión,ausentismos,2024-10-15,8.38,SQL_app,confirmado,,2024-10-15 07:49:42
9d1158cd-efe6-4bdf-92d3-0bc63b16f007,PER-0017,Ximena Torres,Administrativo,Paola Herrera,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2024-11-22,11.0,SQL_app,confirmado,OK,2024-11-22 08:44:12
73a4d574-beb1-4d42-910e-c715c8a7bc03,PER-0106,Marcela Medina,Calidad,Andrea Salcedo,PRJ-2025-047,Análisis de Datos Piloto,otros,2024-11-19,5.04,SQL_app,confirmado,,2024-11-19 17:47:38
d52f3f80-31c4-4e90-94fe-9d5e05257f7f,PER-0079,Isabella Torres,Investigación,Natalia Duarte,PRJ-2025-040,Bienestar Revisión,ausentismos,2025-03-12,0.47,SQL_app,confirmado,Completado a tiempo,2025-03-12 11:16:10
28b758c9-2930-423c-bbc8-34fca3e1968d,PER-0073,Sofía Rodríguez,Comercial,Felipe Vargas,PRJ-2025-033,Mejora Continua Revisión,proyecto,2024-10-12,0.64,SQL_app,confirmado,OK,2024-10-12 09:11:52
cf88b6e5-ecfd-407a-abea-cfe6fa2fbe8b,PER-0099,Tatiana Vargas,Desarrollo,Juliana Torres,PRJ-2025-038,Análisis de Datos Fase II,experimento,2024-08-28,51.84,SQL_app,confirmado,Parcialmente ejecutado,2024-08-28 07:02:38
b2e0f639-ac83-4d39-be33-e02c7b94fd33,PER-0091,Sofía Martínez,Operaciones,Carlos Mendoza,PRJ-2025-045,Experiencia Cliente Fase I,proyecto,2024-10-28,12.58,SQL_app,confirmado,,2024-10-28 18:33:17
f15886b1-55ac-4659-8aa7-8466de975a8d,PER-0063,Jorge Mora,Soporte,Miguel Ríos,PRJ-2025-003,Bienestar Implementación,experimento,2024-06-16,8.2,SQL_app,confirmado,Bloqueado por dependencia,2024-06-16 12:23:42
473c1752-5f01-49ef-9d9d-379d0b087c0a,PER-0091,Sofía Martínez,Operaciones,Carlos Mendoza,PRJ-2025-043,Análisis de Datos Implementación,evolutivo,2024-11-19,0.73,SQL_app,pendiente,Revisión pendiente,2024-11-19 17:30:03
2cbfebc2-6874-4f50-85e6-4eb6a7b1df1c,PER-0023,Héctor Pérez,Administrativo,Paola Herrera,PRJ-2025-046,Gestión del Cambio Fase II,otros,2025-02-12,19.74,SQL_app,confirmado,Revisión pendiente,2025-02-12 16:49:40
2df738b5-76bd-4543-aea6-33e249690e9a,PER-0023,Héctor Pérez,Administrativo,Paola Herrera,PRJ-2025-047,Análisis de Datos Piloto,otros,2024-05-01,219.73,SQL_app,confirmado,OK,2024-05-01 13:16:53
d4f0d36f-2d24-4895-98fa-3cbab6c646e6,PER-0082,Iván Sánchez,Investigación,Natalia Duarte,PRJ-2025-037,Infraestructura Cloud Piloto,experimento,2024-06-23,40.82,SQL_app,confirmado,Atraso menor,2024-06-23 15:30:31
f29e52ab-ac67-412b-905d-d7444f7fa744,PER-0050,Sebastián Muñoz,Infraestructura,Diego Castillo,PRJ-2025-029,Análisis de Datos Fase II,experimento,2024-12-01,192.66,SQL_app,confirmado,Sin novedad,2024-12-01 11:15:09
ae44f1fd-5af5-4dde-8414-560abdb9e2ec,PER-0010,Héctor Torres,Infraestructura,Diego Castillo,PRJ-2025-036,Experiencia Cliente Fase II,evolutivo,2024-06-17,16.19,SQL_app,pendiente,Completado a tiempo,2024-06-17 13:19:10
4c561734-4c1e-4445-a6f7-692164460d4b,PER-0013,Santiago González,Administrativo,Paola Herrera,PRJ-2025-022,Automatización Piloto,proyecto,2024-08-14,6.75,SQL_app,pendiente,Sin novedad,2024-08-14 10:06:19
1e01e7e8-0017-43e2-a5ea-f4a8e58b97c6,PER-0083,Germán Flores,Calidad,Andrea Salcedo,PRJ-2025-035,Bienestar Expansión,administrativo,2024-11-15,20.61,SQL_app,confirmado,Sin novedad,2024-11-15 09:22:48
1968d98b-147e-44f9-9f99-e1f09bba4362,PER-0008,Mateo Jiménez,Investigación,Natalia Duarte,PRJ-2025-010,Infraestructura Cloud Fase II,administrativo,2025-04-22,10.29,SQL_app,pendiente,Requiere aprobación,2025-04-22 12:34:43
c307ed60-fb34-45f5-a545-866e6837096f,PER-0069,Diana García,Investigación,Natalia Duarte,PRJ-2025-044,Infraestructura Cloud Fase II,soporte,2024-12-30,1.46,SQL_app,confirmado,Completado a tiempo,2024-12-30 13:50:17
e1356980-a147-4efd-954a-f37bd4a656f3,PER-0107,Paula Hernández,Soporte,Miguel Ríos,PRJ-2025-039,Mejora Continua Piloto,soporte,2024-09-10,15.49,SQL_app,rechazado,,2024-09-10 10:46:06
dc62a9ee-6bf2-4358-aee9-b0a4b2923670,PER-0101,Melissa Sánchez,Infraestructura,Diego Castillo,PRJ-2025-045,Experiencia Cliente Fase I,proyecto,2025-03-16,7.43,SQL_app,corregido,Atraso menor,2025-03-16 14:39:53
e09490ed-6610-40ac-ba6f-bd86ec031939,PER-0014,Iván Rivera,Calidad,Andrea Salcedo,PRJ-2025-037,Infraestructura Cloud Piloto,experimento,2024-06-21,31.7,SQL_app,confirmado,Completado a tiempo,2024-06-21 10:13:58
839e77e5-e805-4008-b0b4-a4b606a41a71,PER-0036,Sofía Guerrero,Investigación,Natalia Duarte,PRJ-2025-026,Seguridad Implementación,mantenimiento,2024-07-13,9.78,SQL_app,confirmado,OK,2024-07-13 13:46:14
08f3f1f6-650b-42e3-81d4-f0381a96b93f,PER-0115,Fernando Rodríguez,Recursos Humanos,Laura Ospina,PRJ-2025-024,Infraestructura Cloud Piloto,evolutivo,2024-05-11,15.73,SQL_app,confirmado,OK,2024-05-11 15:03:38
798d4056-672f-45af-ad4a-6432eaf822fd,PER-0098,Mateo López,Recursos Humanos,Laura Ospina,PRJ-2025-034,Seguridad Fase I,evolutivo,2024-11-08,35.5,SQL_app,confirmado,,2024-11-08 17:20:14
3c3d6d1f-0220-441b-800d-b48206370a55,PER-0023,Héctor Pérez,Administrativo,Paola Herrera,PRJ-2025-013,Optimización Procesos Piloto,mantenimiento,2024-08-11,2.14,SQL_app,confirmado,Parcialmente ejecutado,2024-08-11 12:24:06
309dff16-30bc-4dc5-bb8c-08ecd384f714,PER-0088,Andrés Díaz,Administrativo,Paola Herrera,PRJ-2025-002,Análisis de Datos Fase I,experimento,2024-09-01,7.14,SQL_app,rechazado,Revisión pendiente,2024-09-01 09:13:52
603b8726-1805-414b-b880-865d5808cc77,PER-0037,Gabriel Muñoz,Administrativo,Paola Herrera,PRJ-2025-002,Análisis de Datos Fase I,experimento,2024-11-14,1.22,SQL_app,confirmado,Revisión pendiente,2024-11-14 10:44:24
f95eb3f4-83ff-44f2-947a-12b6f1564582,PER-0055,Jorge Torres,Infraestructura,Diego Castillo,PRJ-2025-058,Infraestructura Cloud Fase I,soporte,2024-11-09,48.47,SQL_app,pendiente,Sin novedad,2024-11-09 07:56:39
b7734c7e-67cb-4ca5-9655-f85678597e6d,PER-0085,Luis Ríos,Administrativo,Paola Herrera,PRJ-2025-054,Transformación Digital Fase I,mantenimiento,2024-11-08,10.26,SQL_app,rechazado,,2024-11-08 16:04:51
